order_id,order_date,ship_date,year,quarter,month,month_name,customer_name,customer_segment,region,city,sales_rep,product_name,product_category,quantity,unit_price,discount_pct,unit_revenue,unit_cost,revenue,cogs,gross_profit,margin_pct,shipping_days,order_status,sales_channel,payment_method,customer_rating
ORD-04093,2022-07-31,2022-08-06,2022,Q3,7,July,Mahindra Ventures,Enterprise,South,Chennai,Rahul Verma,Laptop Bag,Accessories,1,2880.0,15,2448.0,968.67,2448.0,968.67,1479.33,60.43,6,Completed,Direct,Cheque,3.7
ORD-04094,2023-12-07,2023-12-11,2023,Q4,12,December,Brio Group,Startup,South,Bengaluru,Lakshmi Das,Analytics Platform,Software,2,75090.0,0,75090.0,9310.25,150180.0,18620.5,131559.5,87.6,4,Completed,Referral,Cheque,3.6
ORD-04095,2023-03-21,2023-03-22,2023,Q1,3,March,Summit Group,Mid-Market,East,Kolkata,Amit Tiwari,Security Package,Software,5,21960.0,15,18666.0,4853.9,93330.0,24269.5,69060.5,74.0,1,Completed,Direct,UPI,3.3
ORD-04096,2022-11-28,2022-12-04,2022,Q4,11,November,Apex Inc,Mid-Market,Central,Jabalpur,Meera Joshi,Smart Speaker,Electronics,5,5890.0,20,4712.0,3236.0,23560.0,16180.0,7380.0,31.32,6,Completed,Online,Credit Card,4.3
ORD-04097,2022-08-27,2022-09-02,2022,Q3,8,August,Summit Group,Mid-Market,South,Chennai,Lakshmi Das,Mechanical Keyboard,Electronics,1,5510.0,20,4408.0,3666.68,4408.0,3666.68,741.32,16.82,6,Completed,Referral,Credit Card,3.1
ORD-04098,2023-11-11,2023-11-12,2023,Q4,11,November,Apex Pvt Ltd,Mid-Market,South,Hyderabad,Rahul Verma,4K Monitor,Electronics,4,37370.0,5,35501.5,18761.56,142006.0,75046.24,66959.76,47.15,1,Completed,Online,Net Banking,4.7
ORD-04099,2024-01-04,2024-01-05,2024,Q1,1,January,Prime Ventures,Mid-Market,West,Surat,Vikram Singh,Mouse Wireless,Accessories,5,1470.0,0,1470.0,732.14,7350.0,3660.7,3689.3,50.19,1,Completed,Partner,Bank Transfer,3.4
ORD-04100,2023-07-03,2023-07-10,2023,Q3,7,July,Reliance Technologies,Enterprise,East,Guwahati,Amit Tiwari,Mechanical Keyboard,Electronics,5,6980.0,0,6980.0,3838.55,34900.0,19192.75,15707.25,45.01,7,Returned,Partner,UPI,
ORD-04101,2023-03-13,2023-03-20,2023,Q1,3,March,Zenith Enterprises,Mid-Market,North,Amritsar,Rohan Gupta,Shredder Pro,Office Supplies,10,5050.0,20,4040.0,2686.54,40400.0,26865.4,13534.6,33.5,7,Completed,Partner,Bank Transfer,3.5
ORD-04102,2023-06-20,2023-06-21,2023,Q2,6,June,Summit Solutions,Mid-Market,Central,Nagpur,Nikhil Bhat,Laptop Pro 15,Electronics,5,85570.0,10,77013.0,62309.47,385065.0,311547.35,73517.65,19.09,1,Cancelled,Online,Bank Transfer,
ORD-04103,2022-12-01,2022-12-06,2022,Q4,12,December,Apex Technologies,Mid-Market,West,Nashik,Vikram Singh,Whiteboard XL,Office Supplies,5,5190.0,15,4411.5,1896.39,22057.5,9481.95,12575.55,57.01,5,Completed,Email Campaign,UPI,4.6
ORD-04104,2024-03-20,2024-03-26,2024,Q1,3,March,Tata Group,Enterprise,North,Delhi,Rohan Gupta,Whiteboard XL,Office Supplies,5,4050.0,5,3847.5,1742.86,19237.5,8714.3,10523.2,54.7,6,Cancelled,Direct,UPI,
ORD-04105,2022-09-29,2022-10-01,2022,Q3,9,September,Summit Solutions,Mid-Market,South,Chennai,Sneha Patel,Mechanical Keyboard,Electronics,2,6210.0,0,6210.0,4056.34,12420.0,8112.68,4307.32,34.68,2,Returned,Referral,UPI,
ORD-04106,2024-03-23,2024-03-26,2024,Q1,3,March,Agile Systems,SMB,North,Amritsar,Arjun Mehta,Analytics Platform,Software,3,56450.0,15,47982.5,10161.86,143947.5,30485.58,113461.92,78.82,3,Cancelled,Direct,Bank Transfer,
ORD-04107,2024-06-23,2024-06-29,2024,Q2,6,June,Agile Ventures,SMB,North,Lucknow,Arjun Mehta,Smart Speaker,Electronics,4,5710.0,0,5710.0,3432.63,22840.0,13730.52,9109.48,39.88,6,Returned,Email Campaign,Credit Card,
ORD-04108,2023-05-09,2023-05-11,2023,Q2,5,May,Agile Inc,SMB,South,Coimbatore,Lakshmi Das,Security Package,Software,4,21460.0,0,21460.0,5379.56,85840.0,21518.24,64321.76,74.93,2,Cancelled,Direct,Net Banking,
ORD-04109,2022-06-28,2022-07-04,2022,Q2,6,June,Summit Group,Mid-Market,East,Bhubaneswar,Amit Tiwari,Project Manager Pro,Software,5,9040.0,0,9040.0,1219.57,45200.0,6097.85,39102.15,86.51,6,Completed,Partner,Credit Card,3.9
ORD-04110,2024-10-21,2024-10-24,2024,Q4,10,October,Agile Ventures,SMB,South,Hyderabad,Sneha Patel,Whiteboard XL,Office Supplies,1,4720.0,0,4720.0,1870.22,4720.0,1870.22,2849.78,60.38,3,Returned,Online,Cheque,
ORD-04111,2024-10-25,2024-10-31,2024,Q4,10,October,Zenith Enterprises,Mid-Market,Central,Nagpur,Meera Joshi,Cable Organizer,Accessories,4,620.0,5,589.0,128.45,2356.0,513.8,1842.2,78.19,6,Returned,Online,UPI,
ORD-04112,2023-04-17,2023-04-24,2023,Q2,4,April,Vivo Inc,Startup,North,Jaipur,Rohan Gupta,4K Monitor,Electronics,4,31690.0,0,31690.0,18760.14,126760.0,75040.56,51719.44,40.8,7,Completed,Email Campaign,Net Banking,3.9
ORD-04113,2023-02-21,2023-02-24,2023,Q1,2,February,Quick Corp,SMB,South,Hyderabad,Lakshmi Das,Laptop Pro 15,Electronics,4,71470.0,0,71470.0,59507.28,285880.0,238029.12,47850.88,16.74,3,Completed,Direct,Credit Card,3.3
ORD-04114,2022-10-19,2022-10-20,2022,Q4,10,October,HCL Solutions,Enterprise,South,Coimbatore,Rahul Verma,USB-C Hub,Electronics,5,2420.0,0,2420.0,1159.99,12100.0,5799.95,6300.05,52.07,1,Completed,Email Campaign,Bank Transfer,3.1
ORD-04115,2024-12-01,2024-12-04,2024,Q4,12,December,Quick Pvt Ltd,SMB,East,Bhubaneswar,Amit Tiwari,CRM Suite Annual,Software,2,47400.0,15,40290.0,8592.68,80580.0,17185.36,63394.64,78.67,3,Completed,Referral,Cheque,3.8
ORD-04116,2024-06-17,2024-06-18,2024,Q2,6,June,Bright Technologies,SMB,North,Amritsar,Arjun Mehta,Monitor Arm,Accessories,2,3120.0,5,2964.0,1209.95,5928.0,2419.9,3508.1,59.18,1,Completed,Direct,Net Banking,4.9
ORD-04117,2024-09-11,2024-09-14,2024,Q3,9,September,Rapid Ventures,SMB,West,Ahmedabad,Ananya Iyer,Security Package,Software,5,21030.0,15,17875.5,5288.94,89377.5,26444.7,62932.8,70.41,3,Cancelled,Direct,Credit Card,
ORD-04118,2022-10-17,2022-10-19,2022,Q4,10,October,Agile Solutions,SMB,North,Chandigarh,Arjun Mehta,Security Package,Software,1,24330.0,0,24330.0,5194.97,24330.0,5194.97,19135.03,78.65,2,Returned,Partner,Cheque,
ORD-04119,2024-05-29,2024-05-31,2024,Q2,5,May,Rapid Services,SMB,West,Surat,Pooja Rao,Cloud Storage 1TB,Software,4,3900.0,0,3900.0,493.88,15600.0,1975.52,13624.48,87.34,2,Completed,Partner,Net Banking,3.4
ORD-04120,2022-09-02,2022-09-04,2022,Q3,9,September,Peak Pvt Ltd,Mid-Market,West,Surat,Vikram Singh,Whiteboard XL,Office Supplies,3,4110.0,0,4110.0,1784.94,12330.0,5354.82,6975.18,56.57,2,Completed,Direct,Cheque,4.6
ORD-04121,2023-10-27,2023-11-03,2023,Q4,10,October,Swift Systems,SMB,West,Surat,Ananya Iyer,Executive Chair,Office Supplies,10,20720.0,0,20720.0,9681.39,207200.0,96813.9,110386.1,53.28,7,Completed,Referral,Credit Card,3.9
ORD-04122,2022-11-01,2022-11-06,2022,Q4,11,November,Apex Pvt Ltd,Mid-Market,North,Chandigarh,Rohan Gupta,Shredder Pro,Office Supplies,10,6560.0,10,5904.0,2890.87,59040.0,28908.7,30131.3,51.04,5,Returned,Referral,Net Banking,
ORD-04123,2024-12-18,2024-12-19,2024,Q4,12,December,Agile Inc,SMB,South,Hyderabad,Rahul Verma,Laptop Pro 15,Electronics,2,101220.0,0,101220.0,62727.23,202440.0,125454.46,76985.54,38.03,1,Completed,Online,Bank Transfer,4.5
ORD-04124,2024-05-20,2024-05-26,2024,Q2,5,May,Agile Ventures,SMB,North,Chandigarh,Arjun Mehta,Executive Chair,Office Supplies,8,16950.0,5,16102.5,9617.28,128820.0,76938.24,51881.76,40.27,6,Completed,Direct,Credit Card,4.7
ORD-04125,2023-12-17,2023-12-21,2023,Q4,12,December,Quick Corp,SMB,Central,Nagpur,Suresh Kumar,Project Manager Pro,Software,4,11530.0,10,10377.0,1281.92,41508.0,5127.68,36380.32,87.65,4,Cancelled,Email Campaign,Credit Card,
ORD-04126,2022-04-07,2022-04-14,2022,Q2,4,April,Xeno Solutions,Startup,Central,Indore,Meera Joshi,Shredder Pro,Office Supplies,10,4940.0,0,4940.0,2722.12,49400.0,27221.2,22178.8,44.9,7,Completed,Email Campaign,Cheque,4.0
ORD-04127,2022-04-01,2022-04-08,2022,Q2,4,April,Quick Corp,SMB,North,Lucknow,Priya Sharma,Smart Speaker,Electronics,1,5420.0,20,4336.0,3354.99,4336.0,3354.99,981.01,22.62,7,Cancelled,Referral,Cheque,
ORD-04128,2023-12-17,2023-12-23,2023,Q4,12,December,Qero Pvt Ltd,Startup,East,Ranchi,Kiran Reddy,Printer Laser,Office Supplies,3,12770.0,15,10854.5,6831.57,32563.5,20494.71,12068.79,37.06,6,Cancelled,Direct,Credit Card,
ORD-04129,2024-03-26,2024-03-31,2024,Q1,3,March,Nivo Solutions,Startup,South,Kochi,Lakshmi Das,Executive Chair,Office Supplies,7,17430.0,20,13944.0,9279.01,97608.0,64953.07,32654.93,33.46,5,Completed,Referral,Net Banking,3.2
ORD-04130,2022-07-29,2022-08-02,2022,Q3,7,July,Quick Corp,SMB,West,Pune,Ananya Iyer,Project Manager Pro,Software,4,9660.0,5,9177.0,1268.14,36708.0,5072.56,31635.44,86.18,4,Completed,Direct,Cheque,3.7
ORD-04131,2024-06-29,2024-07-03,2024,Q2,6,June,Peak Pvt Ltd,Mid-Market,North,Lucknow,Priya Sharma,Cable Organizer,Accessories,5,430.0,15,365.5,120.92,1827.5,604.6,1222.9,66.92,4,Completed,Online,Cheque,3.1
ORD-04132,2022-08-21,2022-08-22,2022,Q3,8,August,Infosys Group,Enterprise,West,Nashik,Vikram Singh,Monitor Arm,Accessories,3,3180.0,0,3180.0,1281.27,9540.0,3843.81,5696.19,59.71,1,Returned,Email Campaign,Cheque,
ORD-04133,2023-09-09,2023-09-10,2023,Q3,9,September,HCL Services,Enterprise,West,Pune,Ananya Iyer,Security Package,Software,3,21330.0,0,21330.0,4807.07,63990.0,14421.21,49568.79,77.46,1,Completed,Direct,Bank Transfer,4.3
ORD-04134,2024-12-07,2024-12-08,2024,Q4,12,December,Crest Pvt Ltd,Mid-Market,West,Nashik,Vikram Singh,Smart Speaker,Electronics,1,5950.0,0,5950.0,3348.48,5950.0,3348.48,2601.52,43.72,1,Completed,Referral,UPI,3.9
ORD-04135,2022-07-10,2022-07-15,2022,Q3,7,July,Agile Ventures,SMB,West,Mumbai,Ananya Iyer,Monitor Arm,Accessories,5,3200.0,0,3200.0,1169.46,16000.0,5847.3,10152.7,63.45,5,Completed,Online,Credit Card,3.3
ORD-04136,2023-10-22,2023-10-24,2023,Q4,10,October,HCL Solutions,Enterprise,South,Kochi,Lakshmi Das,Security Package,Software,1,24850.0,5,23607.5,4778.08,23607.5,4778.08,18829.42,79.76,2,Returned,Email Campaign,UPI,
ORD-04137,2024-07-07,2024-07-08,2024,Q3,7,July,Rapid Ventures,SMB,North,Jaipur,Priya Sharma,Cloud Storage 1TB,Software,2,3280.0,0,3280.0,519.13,6560.0,1038.26,5521.74,84.17,1,Completed,Referral,Net Banking,4.8
ORD-04138,2023-10-15,2023-10-21,2023,Q4,10,October,Agile Inc,SMB,East,Guwahati,Amit Tiwari,Printer Laser,Office Supplies,10,16250.0,0,16250.0,7090.25,162500.0,70902.5,91597.5,56.37,6,Completed,Email Campaign,Cheque,3.3
ORD-04139,2023-04-28,2023-04-30,2023,Q2,4,April,Summit Group,Mid-Market,East,Ranchi,Amit Tiwari,Webcam HD,Electronics,4,4030.0,5,3828.5,2252.17,15314.0,9008.68,6305.32,41.17,2,Completed,Partner,UPI,3.7
ORD-04140,2024-06-19,2024-06-23,2024,Q2,6,June,Tata Services,Enterprise,South,Coimbatore,Sneha Patel,USB-C Hub,Electronics,1,2420.0,15,2057.0,1295.58,2057.0,1295.58,761.42,37.02,4,Cancelled,Email Campaign,Credit Card,
ORD-04141,2022-10-11,2022-10-16,2022,Q4,10,October,Brio Group,Startup,South,Chennai,Lakshmi Das,Whiteboard XL,Office Supplies,8,5110.0,0,5110.0,1864.21,40880.0,14913.68,25966.32,63.52,5,Completed,Email Campaign,UPI,3.2
ORD-04142,2023-08-24,2023-08-26,2023,Q3,8,August,Apex Pvt Ltd,Mid-Market,Central,Raipur,Meera Joshi,4K Monitor,Electronics,3,24780.0,5,23541.0,18581.18,70623.0,55743.54,14879.46,21.07,2,Returned,Direct,Cheque,
ORD-04143,2022-02-13,2022-02-15,2022,Q1,2,February,Smart Technologies,SMB,East,Ranchi,Amit Tiwari,Analytics Platform,Software,2,47920.0,0,47920.0,9867.19,95840.0,19734.38,76105.62,79.41,2,Cancelled,Referral,Net Banking,
ORD-04144,2022-01-18,2022-01-20,2022,Q1,1,January,Bajaj Group,Enterprise,East,Patna,Deepa Nair,Monitor Arm,Accessories,4,2530.0,0,2530.0,1235.1,10120.0,4940.4,5179.6,51.18,2,Completed,Online,Credit Card,3.3
ORD-04145,2022-07-31,2022-08-02,2022,Q3,7,July,Quick Ventures,SMB,North,Jaipur,Priya Sharma,Wireless Headphones,Electronics,5,4880.0,0,4880.0,2920.95,24400.0,14604.75,9795.25,40.14,2,Completed,Online,Cheque,3.3
ORD-04146,2023-09-17,2023-09-20,2023,Q3,9,September,Smart Services,SMB,Central,Raipur,Meera Joshi,Security Package,Software,1,22030.0,15,18725.5,5183.87,18725.5,5183.87,13541.63,72.32,3,Cancelled,Email Campaign,Net Banking,
ORD-04147,2023-07-10,2023-07-17,2023,Q3,7,July,Prime Solutions,Mid-Market,North,Chandigarh,Rohan Gupta,Analytics Platform,Software,2,60910.0,0,60910.0,9549.84,121820.0,19099.68,102720.32,84.32,7,Returned,Direct,Net Banking,
ORD-04148,2024-06-29,2024-07-01,2024,Q2,6,June,Rapid Ventures,SMB,West,Mumbai,Vikram Singh,USB-C Hub,Electronics,5,2010.0,0,2010.0,1177.42,10050.0,5887.1,4162.9,41.42,2,Returned,Partner,Bank Transfer,
ORD-04149,2022-06-15,2022-06-22,2022,Q2,6,June,Quick Group,SMB,West,Ahmedabad,Ananya Iyer,Whiteboard XL,Office Supplies,5,3870.0,0,3870.0,1877.17,19350.0,9385.85,9964.15,51.49,7,Completed,Email Campaign,Net Banking,4.8
ORD-04150,2024-10-05,2024-10-09,2024,Q4,10,October,Quick Systems,SMB,North,Chandigarh,Priya Sharma,Standing Desk,Office Supplies,6,33440.0,0,33440.0,13357.95,200640.0,80147.7,120492.3,60.05,4,Completed,Email Campaign,UPI,4.3
ORD-04151,2024-12-10,2024-12-11,2024,Q4,12,December,Apex Ventures,Mid-Market,West,Pune,Vikram Singh,Phone Stand,Accessories,2,870.0,0,870.0,180.36,1740.0,360.72,1379.28,79.27,1,Cancelled,Online,Credit Card,
ORD-04152,2024-07-20,2024-07-24,2024,Q3,7,July,Zenith Enterprises,Mid-Market,West,Surat,Ananya Iyer,Cloud Storage 1TB,Software,4,3990.0,0,3990.0,512.8,15960.0,2051.2,13908.8,87.15,4,Returned,Direct,UPI,
ORD-04153,2024-08-16,2024-08-18,2024,Q3,8,August,Nova Enterprises,Mid-Market,North,Chandigarh,Arjun Mehta,Analytics Platform,Software,5,59510.0,10,53559.0,10218.62,267795.0,51093.1,216701.9,80.92,2,Completed,Email Campaign,Net Banking,4.8
ORD-04154,2023-08-20,2023-08-25,2023,Q3,8,August,Peak Systems,Mid-Market,North,Amritsar,Rohan Gupta,4K Monitor,Electronics,3,28210.0,20,22568.0,17345.12,67704.0,52035.36,15668.64,23.14,5,Completed,Referral,Net Banking,3.2
ORD-04155,2022-03-31,2022-04-03,2022,Q1,3,March,Swift Systems,SMB,East,Ranchi,Deepa Nair,Mouse Wireless,Accessories,1,1980.0,0,1980.0,679.4,1980.0,679.4,1300.6,65.69,3,Completed,Referral,UPI,3.9
ORD-04156,2024-07-10,2024-07-11,2024,Q3,7,July,Prime Ventures,Mid-Market,East,Kolkata,Amit Tiwari,Cloud Storage 1TB,Software,1,3690.0,20,2952.0,536.27,2952.0,536.27,2415.73,81.83,1,Completed,Referral,UPI,4.3
ORD-04157,2023-11-13,2023-11-16,2023,Q4,11,November,Agile Technologies,SMB,North,Jaipur,Rohan Gupta,Cable Organizer,Accessories,4,490.0,5,465.5,121.07,1862.0,484.28,1377.72,73.99,3,Completed,Partner,Net Banking,4.6
ORD-04158,2024-11-06,2024-11-13,2024,Q4,11,November,Crest Ventures,Mid-Market,South,Kochi,Lakshmi Das,Smart Speaker,Electronics,1,7020.0,5,6669.0,3256.06,6669.0,3256.06,3412.94,51.18,7,Cancelled,Direct,Bank Transfer,
ORD-04159,2022-02-07,2022-02-09,2022,Q1,2,February,Agile Enterprises,SMB,Central,Bhopal,Suresh Kumar,Shredder Pro,Office Supplies,4,4980.0,0,4980.0,2863.86,19920.0,11455.44,8464.56,42.49,2,Completed,Direct,Net Banking,4.0
ORD-04160,2022-09-04,2022-09-11,2022,Q3,9,September,Quick Ventures,SMB,Central,Bhopal,Meera Joshi,Executive Chair,Office Supplies,10,16710.0,20,13368.0,8818.88,133680.0,88188.8,45491.2,34.03,7,Completed,Online,UPI,3.5
ORD-04161,2022-08-04,2022-08-09,2022,Q3,8,August,Smart Pvt Ltd,SMB,North,Chandigarh,Arjun Mehta,Mouse Wireless,Accessories,5,1810.0,20,1448.0,735.52,7240.0,3677.6,3562.4,49.2,5,Cancelled,Email Campaign,Credit Card,
ORD-04162,2024-10-18,2024-10-25,2024,Q4,10,October,Apex Ventures,Mid-Market,North,Amritsar,Rohan Gupta,Shredder Pro,Office Supplies,8,6630.0,15,5635.5,2872.32,45084.0,22978.56,22105.44,49.03,7,Returned,Email Campaign,Credit Card,
ORD-04163,2022-10-21,2022-10-23,2022,Q4,10,October,Agile Enterprises,SMB,North,Amritsar,Rohan Gupta,Project Manager Pro,Software,4,10000.0,15,8500.0,1146.08,34000.0,4584.32,29415.68,86.52,2,Completed,Partner,Cheque,4.7
ORD-04164,2024-04-29,2024-05-04,2024,Q2,4,April,Xeno Solutions,Startup,North,Amritsar,Arjun Mehta,Smart Speaker,Electronics,1,5800.0,10,5220.0,3353.9,5220.0,3353.9,1866.1,35.75,5,Returned,Referral,Credit Card,
ORD-04165,2024-08-15,2024-08-18,2024,Q3,8,August,Quick Ventures,SMB,Central,Raipur,Nikhil Bhat,Monitor Arm,Accessories,3,2940.0,0,2940.0,1158.72,8820.0,3476.16,5343.84,60.59,3,Completed,Direct,Credit Card,3.7
ORD-04166,2022-12-07,2022-12-12,2022,Q4,12,December,Agile Solutions,SMB,West,Surat,Ananya Iyer,Security Package,Software,2,22780.0,10,20502.0,5235.48,41004.0,10470.96,30533.04,74.46,5,Returned,Online,UPI,
ORD-04167,2024-10-27,2024-11-02,2024,Q4,10,October,Prime Pvt Ltd,Mid-Market,West,Pune,Ananya Iyer,Analytics Platform,Software,2,75530.0,20,60424.0,9246.92,120848.0,18493.84,102354.16,84.7,6,Completed,Online,Credit Card,4.4
ORD-04168,2022-12-11,2022-12-18,2022,Q4,12,December,Smart Services,SMB,West,Mumbai,Ananya Iyer,Analytics Platform,Software,3,64480.0,5,61256.0,9498.88,183768.0,28496.64,155271.36,84.49,7,Completed,Email Campaign,Bank Transfer,3.8
ORD-04169,2024-06-18,2024-06-19,2024,Q2,6,June,Agile Technologies,SMB,Central,Raipur,Meera Joshi,Mouse Wireless,Accessories,4,1700.0,15,1445.0,690.04,5780.0,2760.16,3019.84,52.25,1,Completed,Online,UPI,4.9
ORD-04170,2023-11-10,2023-11-15,2023,Q4,11,November,Swift Pvt Ltd,SMB,East,Kolkata,Amit Tiwari,Phone Stand,Accessories,5,790.0,0,790.0,187.16,3950.0,935.8,3014.2,76.31,5,Returned,Email Campaign,Net Banking,
ORD-04171,2024-09-29,2024-10-06,2024,Q3,9,September,Agile Solutions,SMB,West,Surat,Vikram Singh,Phone Stand,Accessories,2,660.0,20,528.0,182.64,1056.0,365.28,690.72,65.41,7,Completed,Referral,Credit Card,3.7
ORD-04172,2022-01-05,2022-01-06,2022,Q1,1,January,Quick Ventures,SMB,North,Delhi,Rohan Gupta,Laptop Pro 15,Electronics,1,70080.0,5,66576.0,61215.34,66576.0,61215.34,5360.66,8.05,1,Cancelled,Online,Cheque,
ORD-04173,2023-02-21,2023-02-22,2023,Q1,2,February,Quick Pvt Ltd,SMB,Central,Jabalpur,Meera Joshi,Executive Chair,Office Supplies,8,14420.0,0,14420.0,8767.58,115360.0,70140.64,45219.36,39.2,1,Cancelled,Direct,Net Banking,
ORD-04174,2023-02-12,2023-02-15,2023,Q1,2,February,Reliance Systems,Enterprise,West,Ahmedabad,Vikram Singh,Analytics Platform,Software,3,51680.0,15,43928.0,9457.27,131784.0,28371.81,103412.19,78.47,3,Completed,Referral,Bank Transfer,3.9
ORD-04175,2024-10-09,2024-10-13,2024,Q4,10,October,Quick Corp,SMB,East,Guwahati,Amit Tiwari,Security Package,Software,4,27120.0,0,27120.0,4765.42,108480.0,19061.68,89418.32,82.43,4,Cancelled,Referral,Cheque,
ORD-04176,2023-06-19,2023-06-21,2023,Q2,6,June,Reliance Technologies,Enterprise,West,Surat,Vikram Singh,Webcam HD,Electronics,1,3560.0,10,3204.0,2232.12,3204.0,2232.12,971.88,30.33,2,Returned,Referral,Credit Card,
ORD-04177,2022-09-26,2022-09-28,2022,Q3,9,September,Quick Ventures,SMB,Central,Raipur,Meera Joshi,CRM Suite Annual,Software,5,46800.0,0,46800.0,8224.11,234000.0,41120.55,192879.45,82.43,2,Cancelled,Direct,Bank Transfer,
ORD-04178,2022-06-18,2022-06-22,2022,Q2,6,June,Nova Enterprises,Mid-Market,North,Amritsar,Arjun Mehta,Mouse Wireless,Accessories,1,1740.0,0,1740.0,680.74,1740.0,680.74,1059.26,60.88,4,Completed,Online,UPI,4.5
ORD-04179,2022-07-29,2022-07-31,2022,Q3,7,July,Agile Solutions,SMB,South,Kochi,Lakshmi Das,Analytics Platform,Software,2,64900.0,20,51920.0,9380.84,103840.0,18761.68,85078.32,81.93,2,Returned,Online,Net Banking,
ORD-04180,2023-01-12,2023-01-14,2023,Q1,1,January,Zenith Enterprises,Mid-Market,North,Delhi,Rohan Gupta,Executive Chair,Office Supplies,3,15340.0,0,15340.0,8600.46,46020.0,25801.38,20218.62,43.93,2,Completed,Direct,Net Banking,5.0
ORD-04181,2022-11-17,2022-11-22,2022,Q4,11,November,Mahindra Services,Enterprise,West,Surat,Pooja Rao,Wireless Headphones,Electronics,5,5350.0,20,4280.0,2900.6,21400.0,14503.0,6897.0,32.23,5,Completed,Direct,Bank Transfer,4.9
ORD-04182,2024-09-30,2024-10-04,2024,Q3,9,September,Bright Ventures,SMB,South,Coimbatore,Rahul Verma,Executive Chair,Office Supplies,4,18700.0,0,18700.0,8799.35,74800.0,35197.4,39602.6,52.94,4,Cancelled,Partner,Net Banking,
ORD-04183,2022-08-19,2022-08-26,2022,Q3,8,August,Bright Ventures,SMB,East,Guwahati,Deepa Nair,Webcam HD,Electronics,4,4030.0,0,4030.0,2146.96,16120.0,8587.84,7532.16,46.73,7,Completed,Direct,Net Banking,3.3
ORD-04184,2024-11-07,2024-11-10,2024,Q4,11,November,Agile Systems,SMB,East,Guwahati,Amit Tiwari,Shredder Pro,Office Supplies,6,6450.0,0,6450.0,2990.0,38700.0,17940.0,20760.0,53.64,3,Completed,Partner,Cheque,4.1
ORD-04185,2023-12-12,2023-12-18,2023,Q4,12,December,Tata Ventures,Enterprise,West,Mumbai,Pooja Rao,Security Package,Software,1,28160.0,0,28160.0,5106.72,28160.0,5106.72,23053.28,81.87,6,Cancelled,Email Campaign,Cheque,
ORD-04186,2022-12-04,2022-12-10,2022,Q4,12,December,Apex Inc,Mid-Market,North,Jaipur,Arjun Mehta,Printer Laser,Office Supplies,1,12910.0,10,11619.0,6876.13,11619.0,6876.13,4742.87,40.82,6,Completed,Online,Bank Transfer,4.9
ORD-04187,2022-12-12,2022-12-16,2022,Q4,12,December,Smart Technologies,SMB,South,Coimbatore,Sneha Patel,Whiteboard XL,Office Supplies,6,5730.0,0,5730.0,1869.34,34380.0,11216.04,23163.96,67.38,4,Cancelled,Partner,Net Banking,
ORD-04188,2022-09-29,2022-10-01,2022,Q3,9,September,Apex Inc,Mid-Market,East,Guwahati,Deepa Nair,Printer Laser,Office Supplies,3,11160.0,15,9486.0,7091.3,28458.0,21273.9,7184.1,25.24,2,Cancelled,Direct,Cheque,
ORD-04189,2023-10-17,2023-10-20,2023,Q4,10,October,Summit Group,Mid-Market,North,Delhi,Arjun Mehta,Mouse Wireless,Accessories,4,2150.0,5,2042.5,721.56,8170.0,2886.24,5283.76,64.67,3,Completed,Email Campaign,Net Banking,4.7
ORD-04190,2022-03-20,2022-03-25,2022,Q1,3,March,Zenith Enterprises,Mid-Market,East,Bhubaneswar,Deepa Nair,Cloud Storage 1TB,Software,2,3760.0,5,3572.0,500.36,7144.0,1000.72,6143.28,85.99,5,Completed,Online,Cheque,3.1
ORD-04191,2023-12-30,2023-12-31,2023,Q4,12,December,Prime Pvt Ltd,Mid-Market,East,Bhubaneswar,Deepa Nair,Executive Chair,Office Supplies,10,21910.0,0,21910.0,8997.33,219100.0,89973.3,129126.7,58.94,1,Completed,Email Campaign,UPI,4.1
ORD-04192,2022-05-26,2022-05-28,2022,Q2,5,May,Zolo Technologies,Startup,West,Pune,Pooja Rao,Shredder Pro,Office Supplies,9,5060.0,5,4807.0,2672.36,43263.0,24051.24,19211.76,44.41,2,Completed,Email Campaign,Bank Transfer,5.0
ORD-04193,2022-05-12,2022-05-15,2022,Q2,5,May,Swift Pvt Ltd,SMB,South,Coimbatore,Rahul Verma,Phone Stand,Accessories,4,630.0,10,567.0,188.21,2268.0,752.84,1515.16,66.81,3,Cancelled,Partner,Cheque,
ORD-04194,2022-03-10,2022-03-12,2022,Q1,3,March,Apex Inc,Mid-Market,Central,Indore,Meera Joshi,Webcam HD,Electronics,2,3800.0,5,3610.0,2097.26,7220.0,4194.52,3025.48,41.9,2,Completed,Referral,Bank Transfer,3.8
ORD-04195,2022-05-15,2022-05-19,2022,Q2,5,May,HCL Enterprises,Enterprise,East,Bhubaneswar,Kiran Reddy,Whiteboard XL,Office Supplies,2,4120.0,15,3502.0,1848.45,7004.0,3696.9,3307.1,47.22,4,Completed,Online,Cheque,3.7
ORD-04196,2024-12-16,2024-12-21,2024,Q4,12,December,Tata Group,Enterprise,West,Nashik,Pooja Rao,Phone Stand,Accessories,3,750.0,10,675.0,186.6,2025.0,559.8,1465.2,72.36,5,Cancelled,Direct,Cheque,
ORD-04197,2024-05-08,2024-05-13,2024,Q2,5,May,Agile Inc,SMB,Central,Indore,Nikhil Bhat,USB-C Hub,Electronics,1,2070.0,20,1656.0,1279.83,1656.0,1279.83,376.17,22.72,5,Returned,Partner,UPI,
